Tipo de Venta,Centro de Operaciones,Nro Documento,Fecha,Total
EVENTO RC,103,FV-00181794,15/04/2019,1090
EVENTO RC,103,FV-00181815,15/04/2019,9675
EVENTO RC,103,FV-00181906,15/04/2019,11046
EVENTO RC,103,FV-00181914,15/04/2019,5040
EVENTO RC,103,FV-00181938,15/04/2019,4644
EVENTO RC,103,FV-00181951,15/04/2019,5520
EVENTO RC,103,FV-00182018,15/04/2019,6480
EVENTO RC,103,FV-00182060,15/04/2019,5194
EVENTO RC,103,FV-00182067,15/04/2019,18000
EVENTO RC,103,FV-00182075,15/04/2019,14086
EVENTO RC,103,FV-00182080,15/04/2019,1895
EVENTO RC,103,FV-00182084,15/04/2019,18000
EVENTO RC,103,FV-00182151,16/04/2019,3586
EVENTO RC,103,FV-00182221,16/04/2019,876000
EVENTO RC,103,FV-00182237,16/04/2019,43980
EVENTO RC,103,FV-00182268,16/04/2019,3462
EVENTO RC,103,FV-00182278,16/04/2019,85770
EVENTO RC,103,FV-00182281,16/04/2019,3150
EVENTO RC,103,FV-00182343,16/04/2019,3030
EVENTO RC,103,FV-00182369,16/04/2019,3184
EVENTO RC,103,FV-00182372,16/04/2019,2026
EVENTO RC,103,FV-00182374,16/04/2019,5700
EVENTO RC,103,FV-00182376,16/04/2019,20610
EVENTO RC,103,FV-00182383,16/04/2019,2340
EVENTO RC,103,FV-00182387,16/04/2019,4040
EVENTO RC,103,FV-00182389,16/04/2019,4200
EVENTO RC,103,FV-00182409,16/04/2019,4799
EVENTO RC,103,FV-00182416,16/04/2019,2222732
EVENTO RC,103,FV-00182421,16/04/2019,4887
EVENTO RC,103,FV-00182430,16/04/2019,10020
EVENTO RC,103,FV-00182462,16/04/2019,17490
EVENTO RC,103,FV-00182465,16/04/2019,9918
EVENTO RC,103,FV-00182503,17/04/2019,10450
EVENTO RC,103,FV-00182543,17/04/2019,894
EVENTO RC,103,FV-00182563,17/04/2019,4313
EVENTO RC,103,FV-00182566,17/04/2019,4754
EVENTO RC,103,FV-00182579,17/04/2019,42728
EVENTO RC,103,FV-00182583,17/04/2019,290460
EVENTO RC,103,FV-00182666,17/04/2019,30960
EVENTO RC,103,FV-00182672,17/04/2019,8971
EVENTO RC,103,FV-00182676,22/04/2019,1017
EVENTO RC,103,FV-00182686,22/04/2019,6736
EVENTO RC,103,FV-00182800,22/04/2019,3334098
EVENTO RC,103,FV-00182819,22/04/2019,2320
EVENTO RC,103,FV-00182820,22/04/2019,47880
EVENTO RC,103,FV-00182823,22/04/2019,1317600
EVENTO RC,103,FV-00182831,22/04/2019,1510
EVENTO RC,103,FV-00182834,22/04/2019,2728224
EVENTO RC,103,FV-00182836,22/04/2019,4950
EVENTO RC,103,FV-00182837,22/04/2019,6708
EVENTO RC,103,FV-00182840,22/04/2019,17640
EVENTO RC,103,FV-00182841,22/04/2019,31980
EVENTO RC,103,FV-00182998,23/04/2019,4500
EVENTO RC,103,FV-00183045,23/04/2019,1383
EVENTO RC,103,FV-00183086,23/04/2019,3178
EVENTO RC,103,FV-00183090,23/04/2019,7756
EVENTO RC,103,FV-00183095,23/04/2019,27462
EVENTO RC,103,FV-00183125,23/04/2019,22128
EVENTO RC,103,FV-00183127,23/04/2019,150120
EVENTO RC,103,FV-00183136,23/04/2019,11095
EVENTO RC,103,FV-00183140,23/04/2019,1581
EVENTO RC,103,FV-00183171,23/04/2019,6840
EVENTO RC,103,FV-00183205,23/04/2019,7134
EVENTO RC,103,FV-00183245,23/04/2019,3840
EVENTO RC,103,FV-00183256,23/04/2019,5061
EVENTO RC,103,FV-00183289,23/04/2019,32400
EVENTO RC,103,FV-00183318,23/04/2019,2222732
EVENTO RC,103,FV-00183339,23/04/2019,21850
EVENTO RC,103,FV-00183342,23/04/2019,563778
EVENTO RC,103,FV-00183345,23/04/2019,102690
EVENTO RC,103,FV-00183363,23/04/2019,9060
EVENTO RC,103,FV-00183457,23/04/2019,262020
EVENTO RC,103,FV-00183479,24/04/2019,1356
EVENTO RC,103,FV-00183545,24/04/2019,63180
EVENTO RC,103,FV-00183581,24/04/2019,6555
EVENTO RC,103,FV-00183596,24/04/2019,3633
EVENTO RC,103,FV-00183676,24/04/2019,10540
EVENTO RC,103,FV-00183684,24/04/2019,2730
EVENTO RC,103,FV-00183691,24/04/2019,14204
EVENTO RC,103,FV-00183757,24/04/2019,9540
EVENTO RC,103,FV-00183785,24/04/2019,746664
EVENTO RC,103,FV-00183798,24/04/2019,3370
EVENTO RC,103,FV-00183849,24/04/2019,3511
EVENTO RC,103,FV-00183959,25/04/2019,11332
EVENTO RC,103,FV-00184020,25/04/2019,6480
EVENTO RC,103,FV-00184076,25/04/2019,14760
EVENTO RC,103,FV-00184087,25/04/2019,90012
EVENTO RC,103,FV-00184090,25/04/2019,5488
EVENTO RC,103,FV-00184117,25/04/2019,4968
EVENTO RC,103,FV-00184127,25/04/2019,5832
EVENTO RC,103,FV-00184174,25/04/2019,4106
EVENTO RC,103,FV-00184181,25/04/2019,552736
EVENTO RC,103,FV-00184187,25/04/2019,4866
EVENTO RC,103,FV-00184239,25/04/2019,40484
EVENTO RC,103,FV-00184247,25/04/2019,5086
EVENTO RC,103,FV-00184262,25/04/2019,31660
EVENTO RC,103,FV-00184264,25/04/2019,11020
EVENTO RC,103,FV-00184289,25/04/2019,189240
EVENTO RC,104,FV-00040204,1/04/2019,93963
EVENTO RC,104,FV-00040240,1/04/2019,2620
EVENTO RC,104,FV-00040294,2/04/2019,10432
EVENTO RC,104,FV-00040340,3/04/2019,5156
EVENTO RC,104,FV-00040384,3/04/2019,894
EVENTO RC,104,FV-00040416,4/04/2019,104265
EVENTO RC,104,FV-00040450,4/04/2019,8849
EVENTO RC,104,FV-00040453,4/04/2019,2495
EVENTO RC,104,FV-00040512,5/04/2019,12045
EVENTO RC,104,FV-00040544,5/04/2019,12496
EVENTO RC,104,FV-00040550,5/04/2019,1566
EVENTO RC,104,FV-00040556,5/04/2019,68201
EVENTO RC,104,FV-00040562,6/04/2019,920
EVENTO RC,104,FV-00040587,6/04/2019,4114
EVENTO RC,104,FV-00040596,8/04/2019,9411
EVENTO RC,104,FV-00040653,8/04/2019,9386
EVENTO RC,104,FV-00040695,9/04/2019,58788
EVENTO RC,104,FV-00040839,11/04/2019,48720
EVENTO RC,104,FV-00040861,11/04/2019,5723
EVENTO RC,104,FV-00040867,12/04/2019,5040
EVENTO RC,104,FV-00040882,12/04/2019,4568
EVENTO RC,104,FV-00040886,12/04/2019,3375
EVENTO RC,104,FV-00040966,12/04/2019,15438
EVENTO RC,104,FV-00041045,15/04/2019,5565
EVENTO RC,104,FV-00041084,15/04/2019,4978
EVENTO RC,104,FV-00041093,16/04/2019,11621
EVENTO RC,104,FV-00041152,16/04/2019,26490
EVENTO RC,104,FV-00041311,22/04/2019,10714
EVENTO RC,104,FV-00041334,22/04/2019,13800
EVENTO RC,104,FV-00041353,22/04/2019,3200
EVENTO RC,104,FV-00041354,22/04/2019,2474
EVENTO RC,104,FV-00041389,23/04/2019,235265
EVENTO RC,104,FV-00041430,23/04/2019,17318
EVENTO RC,104,FV-00041438,23/04/2019,4560
EVENTO RC,104,FV-00041507,24/04/2019,6324
EVENTO RC,104,FV-00041543,24/04/2019,34840
EVENTO RC,104,FV-00041594,25/04/2019,245460
EVENTO RC,105,FV-00096446,1/04/2019,3600
EVENTO RC,105,FV-00096447,1/04/2019,6060
EVENTO RC,105,FV-00096448,1/04/2019,9680
EVENTO RC,105,FV-00096449,1/04/2019,5214
EVENTO RC,105,FV-00096450,1/04/2019,13793
EVENTO RC,105,FV-00096451,1/04/2019,6655
EVENTO RC,105,FV-00096453,1/04/2019,2491
EVENTO RC,105,FV-00096454,1/04/2019,630
EVENTO RC,105,FV-00096455,1/04/2019,37446
EVENTO RC,105,FV-00096459,1/04/2019,6200
EVENTO RC,105,FV-00096472,1/04/2019,12015
EVENTO RC,105,FV-00096489,1/04/2019,8340
EVENTO RC,105,FV-00096506,1/04/2019,6330
EVENTO RC,105,FV-00096557,1/04/2019,3654
EVENTO RC,105,FV-00096574,1/04/2019,4110
EVENTO RC,105,FV-00096578,1/04/2019,3382
EVENTO RC,105,FV-00096604,1/04/2019,2760
EVENTO RC,105,FV-00096621,1/04/2019,9070
EVENTO RC,105,FV-00096626,1/04/2019,19170
EVENTO RC,105,FV-00096629,1/04/2019,44245
EVENTO RC,105,FV-00096634,1/04/2019,7634
EVENTO RC,105,FV-00096636,1/04/2019,7290
EVENTO RC,105,FV-00096647,1/04/2019,50493
EVENTO RC,105,FV-00096666,2/04/2019,3762
EVENTO RC,105,FV-00096682,2/04/2019,1024
EVENTO RC,105,FV-00096700,2/04/2019,728640
EVENTO RC,105,FV-00096704,2/04/2019,9090
EVENTO RC,105,FV-00096713,2/04/2019,525
EVENTO RC,105,FV-00096715,2/04/2019,29723
EVENTO RC,105,FV-00096727,2/04/2019,1204
EVENTO RC,105,FV-00096728,2/04/2019,4860
EVENTO RC,105,FV-00096780,2/04/2019,10166
EVENTO RC,105,FV-00096803,2/04/2019,7280
EVENTO RC,105,FV-00096820,2/04/2019,11047
EVENTO RC,105,FV-00096838,2/04/2019,9690
EVENTO RC,105,FV-00096844,3/04/2019,26634
EVENTO RC,105,FV-00096845,3/04/2019,12510
EVENTO RC,105,FV-00096848,3/04/2019,5840
EVENTO RC,105,FV-00096853,3/04/2019,11980
EVENTO RC,105,FV-00096857,3/04/2019,3735
EVENTO RC,105,FV-00096867,3/04/2019,402
EVENTO RC,105,FV-00096868,3/04/2019,2648
EVENTO RC,105,FV-00096869,3/04/2019,53880
EVENTO RC,105,FV-00096896,3/04/2019,1738
EVENTO RC,105,FV-00096897,3/04/2019,16503
EVENTO RC,105,FV-00096926,3/04/2019,7600
EVENTO RC,105,FV-00096931,3/04/2019,5727
EVENTO RC,105,FV-00096950,3/04/2019,7357
EVENTO RC,105,FV-00096973,3/04/2019,450
EVENTO RC,105,FV-00096980,3/04/2019,8302
EVENTO RC,105,FV-00096981,3/04/2019,5886
EVENTO RC,105,FV-00096983,3/04/2019,8460
EVENTO RC,105,FV-00097036,4/04/2019,7270
EVENTO RC,105,FV-00097050,4/04/2019,6320
EVENTO RC,105,FV-00097053,4/04/2019,8406
EVENTO RC,105,FV-00097060,4/04/2019,20430
EVENTO RC,105,FV-00097061,4/04/2019,4620
EVENTO RC,105,FV-00097069,4/04/2019,74970
EVENTO RC,105,FV-00097098,4/04/2019,12103
EVENTO RC,105,FV-00097115,4/04/2019,3681
EVENTO RC,105,FV-00097116,4/04/2019,844
EVENTO RC,105,FV-00097139,4/04/2019,6330
EVENTO RC,105,FV-00097141,4/04/2019,11130
EVENTO RC,105,FV-00097152,4/04/2019,8480
EVENTO RC,105,FV-00097154,4/04/2019,16246
EVENTO RC,105,FV-00097162,4/04/2019,6510
EVENTO RC,105,FV-00097165,4/04/2019,1510
EVENTO RC,105,FV-00097169,4/04/2019,906
EVENTO RC,105,FV-00097180,4/04/2019,2844
EVENTO RC,105,FV-00097200,4/04/2019,4356
EVENTO RC,105,FV-00097202,4/04/2019,11860
EVENTO RC,105,FV-00097205,4/04/2019,4446
EVENTO RC,105,FV-00097211,4/04/2019,14122
EVENTO RC,105,FV-00097220,5/04/2019,3675
EVENTO RC,105,FV-00097224,5/04/2019,4184
EVENTO RC,105,FV-00097235,5/04/2019,5955
EVENTO RC,105,FV-00097240,5/04/2019,9895
EVENTO RC,105,FV-00097269,5/04/2019,6930
EVENTO RC,105,FV-00097285,5/04/2019,17540
EVENTO RC,105,FV-00097305,5/04/2019,4462
EVENTO RC,105,FV-00097317,5/04/2019,7380
EVENTO RC,105,FV-00097346,5/04/2019,6720
EVENTO RC,105,FV-00097375,5/04/2019,3480
EVENTO RC,105,FV-00097376,5/04/2019,9331
EVENTO RC,105,FV-00097377,5/04/2019,16906
EVENTO RC,105,FV-00097379,5/04/2019,7795
EVENTO RC,105,FV-00097380,5/04/2019,9448
EVENTO RC,105,FV-00097382,5/04/2019,8980
EVENTO RC,105,FV-00097383,5/04/2019,9376
EVENTO RC,105,FV-00097388,6/04/2019,7296
EVENTO RC,105,FV-00097393,6/04/2019,16307
EVENTO RC,105,FV-00097461,8/04/2019,11665
EVENTO RC,105,FV-00097487,8/04/2019,12282
EVENTO RC,105,FV-00097495,8/04/2019,5619
EVENTO RC,105,FV-00097505,8/04/2019,22618
EVENTO RC,105,FV-00097537,8/04/2019,6363
EVENTO RC,105,FV-00097552,8/04/2019,14760
EVENTO RC,105,FV-00097555,8/04/2019,3376
EVENTO RC,105,FV-00097556,8/04/2019,97929
EVENTO RC,105,FV-00097579,8/04/2019,5348
EVENTO RC,105,FV-00097582,8/04/2019,48146
EVENTO RC,105,FV-00097606,8/04/2019,4452
EVENTO RC,105,FV-00097627,8/04/2019,25170
EVENTO RC,105,FV-00097636,8/04/2019,3178
EVENTO RC,105,FV-00097643,8/04/2019,5368
EVENTO RC,105,FV-00097657,9/04/2019,2460
EVENTO RC,105,FV-00097663,9/04/2019,10779
EVENTO RC,105,FV-00097670,9/04/2019,8386
EVENTO RC,105,FV-00097698,9/04/2019,1400
EVENTO RC,105,FV-00097708,9/04/2019,6230
EVENTO RC,105,FV-00097727,9/04/2019,5276
EVENTO RC,105,FV-00097735,9/04/2019,7357
EVENTO RC,105,FV-00097741,9/04/2019,1556
EVENTO RC,105,FV-00097747,9/04/2019,1050
EVENTO RC,105,FV-00097752,9/04/2019,237750
EVENTO RC,105,FV-00097756,9/04/2019,11077
EVENTO RC,105,FV-00097760,9/04/2019,5319
EVENTO RC,105,FV-00097766,9/04/2019,7280
EVENTO RC,105,FV-00097784,9/04/2019,1204
EVENTO RC,105,FV-00097797,9/04/2019,4238
EVENTO RC,105,FV-00097848,9/04/2019,675
EVENTO RC,105,FV-00097851,9/04/2019,5540
EVENTO RC,105,FV-00097852,9/04/2019,960
EVENTO RC,105,FV-00097872,10/04/2019,9558
EVENTO RC,105,FV-00097876,10/04/2019,6363
EVENTO RC,105,FV-00097879,10/04/2019,22924
EVENTO RC,105,FV-00097880,10/04/2019,20317
EVENTO RC,105,FV-00097881,10/04/2019,28920
EVENTO RC,105,FV-00097899,10/04/2019,11980
EVENTO RC,105,FV-00097911,10/04/2019,11992
EVENTO RC,105,FV-00097913,10/04/2019,11855
EVENTO RC,105,FV-00097921,10/04/2019,1027
EVENTO RC,105,FV-00097941,10/04/2019,12178
EVENTO RC,105,FV-00097953,10/04/2019,5630
EVENTO RC,105,FV-00097979,10/04/2019,25920
EVENTO RC,105,FV-00097982,10/04/2019,6756
EVENTO RC,105,FV-00097983,10/04/2019,3383
EVENTO RC,105,FV-00097999,10/04/2019,7598
EVENTO RC,105,FV-00098001,10/04/2019,19740
EVENTO RC,105,FV-00098010,11/04/2019,7790
EVENTO RC,105,FV-00098021,11/04/2019,315
EVENTO RC,105,FV-00098032,11/04/2019,14820
EVENTO RC,105,FV-00098036,11/04/2019,1738
EVENTO RC,105,FV-00098037,11/04/2019,55324
EVENTO RC,105,FV-00098040,11/04/2019,50046
EVENTO RC,105,FV-00098055,11/04/2019,18000
EVENTO RC,105,FV-00098072,11/04/2019,11980
EVENTO RC,105,FV-00098079,11/04/2019,4900
EVENTO RC,105,FV-00098094,11/04/2019,700
EVENTO RC,105,FV-00098102,11/04/2019,4690
EVENTO RC,105,FV-00098106,11/04/2019,3949
EVENTO RC,105,FV-00098137,11/04/2019,4800
EVENTO RC,105,FV-00098187,11/04/2019,4252
EVENTO RC,105,FV-00098188,11/04/2019,7812
EVENTO RC,105,FV-00098217,12/04/2019,10710
EVENTO RC,105,FV-00098227,12/04/2019,21994
EVENTO RC,105,FV-00098228,12/04/2019,5437
EVENTO RC,105,FV-00098230,12/04/2019,56580
EVENTO RC,105,FV-00098253,12/04/2019,4522
EVENTO RC,105,FV-00098259,12/04/2019,8850
EVENTO RC,105,FV-00098269,12/04/2019,16091
EVENTO RC,105,FV-00098275,12/04/2019,6756
EVENTO RC,105,FV-00098289,12/04/2019,16947
EVENTO RC,105,FV-00098290,12/04/2019,4265
EVENTO RC,105,FV-00098291,12/04/2019,5859
EVENTO RC,105,FV-00098293,12/04/2019,6686
EVENTO RC,105,FV-00098322,12/04/2019,14220
EVENTO RC,105,FV-00098325,12/04/2019,15660
EVENTO RC,105,FV-00098347,12/04/2019,8120
EVENTO RC,105,FV-00098351,12/04/2019,4009
EVENTO RC,105,FV-00098354,12/04/2019,10041
EVENTO RC,105,FV-00098360,12/04/2019,2556
EVENTO RC,105,FV-00098371,12/04/2019,116640
EVENTO RC,105,FV-00098385,12/04/2019,8442
EVENTO RC,105,FV-00098392,12/04/2019,124020
EVENTO RC,105,FV-00098402,12/04/2019,8932
EVENTO RC,105,FV-00098429,12/04/2019,2380
EVENTO RC,105,FV-00098430,12/04/2019,11435
EVENTO RC,105,FV-00098434,12/04/2019,3861
EVENTO RC,105,FV-00098435,12/04/2019,50040
EVENTO RC,105,FV-00098438,12/04/2019,40620
EVENTO RC,105,FV-00098463,13/04/2019,7343
EVENTO RC,105,FV-00098471,13/04/2019,40488
EVENTO RC,105,FV-00098474,13/04/2019,7680
EVENTO RC,105,FV-00098495,13/04/2019,5820
EVENTO RC,105,FV-00098526,13/04/2019,22560
EVENTO RC,105,FV-00098549,13/04/2019,13331
EVENTO RC,105,FV-00098567,15/04/2019,1590
EVENTO RC,105,FV-00098581,15/04/2019,8850
EVENTO RC,105,FV-00098586,15/04/2019,7689
EVENTO RC,105,FV-00098603,15/04/2019,6240
EVENTO RC,105,FV-00098608,15/04/2019,11980
EVENTO RC,105,FV-00098626,15/04/2019,4912
EVENTO RC,105,FV-00098629,15/04/2019,7326
EVENTO RC,105,FV-00098630,15/04/2019,50857
EVENTO RC,105,FV-00098653,15/04/2019,4643
EVENTO RC,105,FV-00098666,15/04/2019,6420
EVENTO RC,105,FV-00098689,15/04/2019,16794
EVENTO RC,105,FV-00098696,15/04/2019,774
EVENTO RC,105,FV-00098714,15/04/2019,2563
EVENTO RC,105,FV-00098725,15/04/2019,6503
EVENTO RC,105,FV-00098729,15/04/2019,3234
EVENTO RC,105,FV-00098732,15/04/2019,3638
EVENTO RC,105,FV-00098764,15/04/2019,640
EVENTO RC,105,FV-00098779,16/04/2019,9046
EVENTO RC,105,FV-00098786,16/04/2019,8790
EVENTO RC,105,FV-00098805,16/04/2019,1652
EVENTO RC,105,FV-00098812,16/04/2019,1960
EVENTO RC,105,FV-00098823,16/04/2019,4310
EVENTO RC,105,FV-00098824,16/04/2019,2111
EVENTO RC,105,FV-00098826,16/04/2019,5340
EVENTO RC,105,FV-00098828,16/04/2019,3360
EVENTO RC,105,FV-00098829,16/04/2019,55386
EVENTO RC,105,FV-00098830,16/04/2019,5304
EVENTO RC,105,FV-00098831,16/04/2019,2056
EVENTO RC,105,FV-00098833,16/04/2019,5403
EVENTO RC,105,FV-00098852,16/04/2019,2154
EVENTO RC,105,FV-00098897,16/04/2019,8790
EVENTO RC,105,FV-00098958,17/04/2019,6046
EVENTO RC,105,FV-00098963,17/04/2019,10620
EVENTO RC,105,FV-00098971,17/04/2019,4107
EVENTO RC,105,FV-00099004,17/04/2019,134425
EVENTO RC,105,FV-00099016,17/04/2019,7999
EVENTO RC,105,FV-00099027,17/04/2019,40442
EVENTO RC,105,FV-00099029,17/04/2019,7620
EVENTO RC,105,FV-00099038,17/04/2019,6374
EVENTO RC,105,FV-00099040,17/04/2019,4140
EVENTO RC,105,FV-00099041,17/04/2019,9546
EVENTO RC,105,FV-00099042,17/04/2019,3360
EVENTO RC,105,FV-00099048,17/04/2019,8790
EVENTO RC,105,FV-00099055,17/04/2019,3360
EVENTO RC,105,FV-00099057,22/04/2019,3360
EVENTO RC,105,FV-00099058,22/04/2019,18450
EVENTO RC,105,FV-00099059,22/04/2019,3585
EVENTO RC,105,FV-00099060,22/04/2019,2010
EVENTO RC,105,FV-00099061,22/04/2019,6705
EVENTO RC,105,FV-00099062,22/04/2019,8178
EVENTO RC,105,FV-00099063,22/04/2019,5750
EVENTO RC,105,FV-00099064,22/04/2019,32190
EVENTO RC,105,FV-00099113,22/04/2019,5868
EVENTO RC,105,FV-00099153,22/04/2019,4040
EVENTO RC,105,FV-00099158,22/04/2019,8790
EVENTO RC,105,FV-00099173,22/04/2019,2960
EVENTO RC,105,FV-00099175,22/04/2019,15534
EVENTO RC,105,FV-00099206,22/04/2019,1515
EVENTO RC,105,FV-00099209,22/04/2019,3940
EVENTO RC,105,FV-00099230,23/04/2019,2796
EVENTO RC,105,FV-00099233,23/04/2019,17970
EVENTO RC,105,FV-00099245,23/04/2019,10620
EVENTO RC,105,FV-00099277,23/04/2019,6242
EVENTO RC,105,FV-00099281,23/04/2019,9570
EVENTO RC,105,FV-00099283,23/04/2019,7087
EVENTO RC,105,FV-00099330,23/04/2019,23610
EVENTO RC,105,FV-00099331,23/04/2019,10385
EVENTO RC,105,FV-00099338,23/04/2019,15608
EVENTO RC,105,FV-00099353,23/04/2019,6915
EVENTO RC,105,FV-00099354,23/04/2019,19170
EVENTO RC,105,FV-00099444,24/04/2019,7890
EVENTO RC,105,FV-00099446,24/04/2019,4089
EVENTO RC,105,FV-00099451,24/04/2019,17472
EVENTO RC,105,FV-00099454,24/04/2019,1160
EVENTO RC,105,FV-00099455,24/04/2019,4212
EVENTO RC,105,FV-00099459,24/04/2019,13126
EVENTO RC,105,FV-00099477,24/04/2019,16260
EVENTO RC,105,FV-00099483,24/04/2019,5350
EVENTO RC,105,FV-00099486,24/04/2019,19740
EVENTO RC,105,FV-00099487,24/04/2019,1886
EVENTO RC,105,FV-00099489,24/04/2019,3066
EVENTO RC,105,FV-00099507,24/04/2019,19903
EVENTO RC,105,FV-00099526,24/04/2019,11291
EVENTO RC,105,FV-00099527,24/04/2019,24874
EVENTO RC,105,FV-00099528,24/04/2019,7948
EVENTO RC,105,FV-00099533,24/04/2019,5621
EVENTO RC,105,FV-00099538,24/04/2019,582630
EVENTO RC,105,FV-00099540,24/04/2019,7653
EVENTO RC,105,FV-00099549,24/04/2019,5685
EVENTO RC,105,FV-00099550,24/04/2019,1050
EVENTO RC,105,FV-00099551,24/04/2019,9533
EVENTO RC,105,FV-00099558,24/04/2019,539460
EVENTO RC,105,FV-00099559,24/04/2019,6281
EVENTO RC,105,FV-00099669,24/04/2019,4972
EVENTO RC,105,FV-00099701,25/04/2019,12558
EVENTO RC,105,FV-00099718,25/04/2019,6350
EVENTO RC,105,FV-00099721,25/04/2019,3946
EVENTO RC,105,FV-00099726,25/04/2019,10094
EVENTO RC,105,FV-00099746,25/04/2019,17910
EVENTO RC,105,FV-00099756,25/04/2019,10384
EVENTO RC,105,FV-00099764,25/04/2019,12855
EVENTO RC,105,FV-00099772,25/04/2019,1652
EVENTO RC,105,FV-00099773,25/04/2019,46577
EVENTO RC,105,FV-00099784,25/04/2019,396
EVENTO RC,105,FV-00099789,25/04/2019,6330
EVENTO RC,105,FV-00099803,25/04/2019,640
EVENTO RC,105,FV-00099807,25/04/2019,3351
EVENTO RC,105,FV-00099810,25/04/2019,3515
EVENTO RC,105,FV-00099812,25/04/2019,7379
EVENTO RC,105,FV-00099826,25/04/2019,13071
EVENTO RC,106,FV-00123283,1/04/2019,4160
EVENTO RC,106,FV-00123286,1/04/2019,10560
EVENTO RC,106,FV-00123290,1/04/2019,1336
EVENTO RC,106,FV-00123292,1/04/2019,4248
EVENTO RC,106,FV-00123296,1/04/2019,11910
EVENTO RC,106,FV-00123303,1/04/2019,14900
EVENTO RC,106,FV-00123305,1/04/2019,35220
EVENTO RC,106,FV-00123322,1/04/2019,91914
EVENTO RC,106,FV-00123324,1/04/2019,4370
EVENTO RC,106,FV-00123328,1/04/2019,5776
EVENTO RC,106,FV-00123335,1/04/2019,11546
EVENTO RC,106,FV-00123344,1/04/2019,3894
EVENTO RC,106,FV-00123351,1/04/2019,8901
EVENTO RC,106,FV-00123352,1/04/2019,3870
EVENTO RC,106,FV-00123365,1/04/2019,2140
EVENTO RC,106,FV-00123370,1/04/2019,760
EVENTO RC,106,FV-00123386,1/04/2019,37578
EVENTO RC,106,FV-00123391,1/04/2019,2954
EVENTO RC,106,FV-00123410,1/04/2019,3971
EVENTO RC,106,FV-00123434,1/04/2019,10146
EVENTO RC,106,FV-00123440,1/04/2019,1400
EVENTO RC,106,FV-00123441,1/04/2019,4923
EVENTO RC,106,FV-00123448,1/04/2019,703
EVENTO RC,106,FV-00123454,1/04/2019,10146
EVENTO RC,106,FV-00123457,1/04/2019,4767
EVENTO RC,106,FV-00123465,1/04/2019,14795
EVENTO RC,106,FV-00123474,1/04/2019,5700
EVENTO RC,106,FV-00123476,1/04/2019,2640
EVENTO RC,106,FV-00123477,1/04/2019,1580
EVENTO RC,106,FV-00123479,1/04/2019,7680
EVENTO RC,106,FV-00123495,1/04/2019,4464
EVENTO RC,106,FV-00123498,1/04/2019,4580
EVENTO RC,106,FV-00123499,1/04/2019,7736
EVENTO RC,106,FV-00123505,1/04/2019,7264
EVENTO RC,106,FV-00123509,1/04/2019,10146
EVENTO RC,106,FV-00123513,1/04/2019,20040
EVENTO RC,106,FV-00123524,1/04/2019,7110
EVENTO RC,106,FV-00123528,1/04/2019,6680
EVENTO RC,106,FV-00123529,1/04/2019,5532
EVENTO RC,106,FV-00123540,1/04/2019,14885
EVENTO RC,106,FV-00123544,1/04/2019,5857
EVENTO RC,106,FV-00123549,1/04/2019,133521
EVENTO RC,106,FV-00123551,1/04/2019,4467
EVENTO RC,106,FV-00123555,1/04/2019,10146
EVENTO RC,106,FV-00123558,1/04/2019,5369
EVENTO RC,106,FV-00123561,1/04/2019,10068
EVENTO RC,106,FV-00123562,1/04/2019,1283
EVENTO RC,106,FV-00123563,1/04/2019,3511
EVENTO RC,106,FV-00123567,1/04/2019,8578
EVENTO RC,106,FV-00123568,2/04/2019,4854
EVENTO RC,106,FV-00123571,2/04/2019,7847
EVENTO RC,106,FV-00123587,2/04/2019,10146
EVENTO RC,106,FV-00123589,2/04/2019,10461
EVENTO RC,106,FV-00123614,2/04/2019,3878
EVENTO RC,106,FV-00123621,2/04/2019,4997
EVENTO RC,106,FV-00123628,2/04/2019,13368
EVENTO RC,106,FV-00123658,2/04/2019,1680
EVENTO RC,106,FV-00123667,2/04/2019,2229
EVENTO RC,106,FV-00123676,2/04/2019,9411
EVENTO RC,106,FV-00123684,2/04/2019,7340
EVENTO RC,106,FV-00123696,2/04/2019,4494
EVENTO RC,106,FV-00123700,2/04/2019,16583
EVENTO RC,106,FV-00123710,2/04/2019,10020
EVENTO RC,106,FV-00123717,2/04/2019,5230
EVENTO RC,106,FV-00123718,2/04/2019,1206
EVENTO RC,106,FV-00123729,2/04/2019,1400
EVENTO RC,106,FV-00123731,2/04/2019,780
EVENTO RC,106,FV-00123736,2/04/2019,4000
EVENTO RC,106,FV-00123737,2/04/2019,8220
EVENTO RC,106,FV-00123739,2/04/2019,13300
EVENTO RC,106,FV-00123741,2/04/2019,1336
EVENTO RC,106,FV-00123745,2/04/2019,19440
EVENTO RC,106,FV-00123749,2/04/2019,11308
EVENTO RC,106,FV-00123755,2/04/2019,93963
EVENTO RC,106,FV-00123757,2/04/2019,12085
EVENTO RC,106,FV-00123758,2/04/2019,4393
EVENTO RC,106,FV-00123759,2/04/2019,15183
EVENTO RC,106,FV-00123764,2/04/2019,6785
EVENTO RC,106,FV-00123767,2/04/2019,8578
EVENTO RC,106,FV-00123770,2/04/2019,93487
EVENTO RC,106,FV-00123774,2/04/2019,8200
EVENTO RC,106,FV-00123775,2/04/2019,4199
EVENTO RC,106,FV-00123778,2/04/2019,5502
EVENTO RC,106,FV-00123779,2/04/2019,3981
EVENTO RC,106,FV-00123782,2/04/2019,1310
